"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1902205139.46726","2050215598.14102","2098075453.6784","1817613988.15802","1728561668.52697","1728457144.54852","1736924917.50731","1569706412.82118","1434808157.53483","1574360720.16992","1979977735.44196","2042847278.84223",
"American Samoa","ASM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","3851851.85185185","3925925.92592593","3848148.14814815","3959259.25925926","4274074.07407407","4318518.51851852","4714814.81481481","4077777.77777778","4914814.81481481","5177777.77777778","6111111.11111111","6651851.85185185","7025925.92592593","7655555.55555556","7981481.48148148","8318518.51851852","8585185.18518518","8459259.25925926","8600000","9237037.03703704","10481481.4814815","10800000","11311111.1111111","11614814.8148148","11322222.2222222","12229629.6296296","12900000","12737037.037037","15200000","16070370.3703704","17540740.7407407","17614814.8148148","15418518.5185185","15770370.3703704","20981481.4814815","24059259.2592593","19670370.3703704","19870370.3703704","20781481.4814815","21729629.6296296","25492592.5925926","27029629.6296296","28429629.6296296","32170370.3703704","33340740.7407407","36503703.7037037","38922222.2222222",
"Australia","AUS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13059507677.1067","10337322750.351","9905421680.26099","10152473299.6065","10775510204.0816","11080338580.3386","13560687738.4767","14068689828.3146","12105405955.3687","11874921669.3821","12944601726.7842","13275181630.1582","15613971475.0185","13505532906.2318","18818466353.6776","20076752778.6235","20439533452.431","18861584360.5245","24735127856.653","21371731325.9647","25325453168.2139","32061703917.0314","35095208927.5513","36044816467.3125","32606330679.2549","32106668352.8422","29031102777.1793","35876191316.5589","35124639568.4122","29466982403.9182","26731002694.1494","35864700205.7664","45200490787.5747","44471590679.643",
"Austria","AUT","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","2211830175.65391","2292053117.97519","2762041125.74623","3197362840.96758","3579584131.03595","2841205287.71384","2620233927.56312","2481288493.94822","2455630286.77532","2193395184.8896","3222311852.18567","4003138876.79582","4098444221.55355","4041732709.30837","5198242768.97011","4926284030.64231","4825532181.31731","4231545013.60464","4866883508.01108","5246108912.24239","4663600207.95425","4164682602.3227","3990725878.16808","3854527600.89499","3277990526.88785","3356332246.82835","3388867205.27491","3877615561.99293","4467738877.36835","4026108766.28171","4432661871.88588","5654292255.11335","5945073048.22656","4697860125.53945","5040028754.61668","6268343372.03309","5766425775.98086","5451058618.01884","5594036489.07959","4340597497.75195","4524580484.75604","4978707157.63648","5019654229.64862","4627558347.48235","4654053944.11519","5842183609.31774","6485712872.62454","6636405140.52953",
"Azerbaijan","AZE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2354545454.54545","1629000000","115876383.763838","425726431.607902","385929405.021573","612659438.161387","792906272.922036","797541009.315309","806926854.484363","842927407.033456","848093103.613979","846865245.668231","870223542.529861","904142561.289258","953804635.411155","1203590781.24983","1487948334.81636","2215297556.06416","2733623816.3628","2711552744.95728","2921255918.26564","3347533070.10635","3581388540.62585","3979651796.4007","4002310201.98968","3278760526.4288","2122424833.3983","2291542597.84854","2455740148.48087","2743647058.82353","2877058823.52941","3139294117.64706","3634764705.88235","4009176470.58824",
"Burundi","BDI","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","158580571.270897","163745142.707433","149990857.142857","192688425.545391","210728888.888889","258080000","266695652.173913","304321111.111111","329302222.222222","421235555.555556","529504444.444444","563428888.888889","533083333.333333","579172673.480366","539571464.372233","643436075.896926","631141280.546553","572028164.454516","521887531.607251","524904359.444623","578015240.430936","567331265.529191","519907053.667014","442751235.584843","376786470.516063","420406953.931406","463898280.759703","412720733.077905","398073904.848385","384930042.941302","383945638.22554","384414355.99446","357673252.260885","336156027.69208","383516660.671626","456319729.242213","517470118.432038","473777025.577097","612575369.383833","654174628.857131","780960635.272297","820648548.279151","826470260.731219","940617724.03233","945892940.835702","952454092.334736","834186113.100745","777492756.183932","773800245.488632","743181154.110079","758469649.992485","795550013.443296","920376194.666988","666337112.11796",
"Belgium","BEL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3763409961.68582","3708664495.11401","3388362652.23275","3246276950.43343","2779331820.77221","2784691835.29412","2626344026.61418","2669449184.43138","3274483103.21568","3776736213.66796","3242472476.88716","3704016529.41176","4179546876.19609","3685124902.5","3485700750.50781","4083207333.33334","3828712118.67705","4209481604.53125","4007064936.11766","3854777875.76469","3460681657.14844","3192751338.67705","3654292669.64707","3606516977.49019","3857933055.68627","3775757677.3541","3919719661.62784","4137533404.08562","4958914179.21577",
"Benin","BEN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","104406728.746183","108864072.803819","105708348.300684","111013049.492358","122843607.834141","129355586.313076","136764139.377849","128861300.520732","126835489.716478","127327036.522084","121199783.271635","115123506.255748","140460789.641923","169591009.268494","174903176.368811","206707115.157324","231847142.362468","238928997.414426","320842447.87616","415096468.979903","497918508.96316","421739920.921116","412043277.216639","363191659.778359","350149141.562701","329875839.108509","449879701.444536","519970020.153488","557042113.453094","568721866.386304","679224914.313929","696122762.097968","575422295.862592","776066953.394997","516082558.494786","717933082.493583","843043720.855749","811642110.972374","897990653.897092","902224159.668691","828649421.520085","918321412.162067","1064638649.01916","1308106704.3743","1641712277.63826","1752869573.35563","1873310698.34103","2203281143.6824","2625672951.00316","2627379702.26728","2464041424.45525","2758556202.08308","2871013877.60208","3163936008.11413","3403290520.11115","3005573140.82831","3280775528.58373","3618576833.20002","4002712582.07595","3867881063.02797","4243004786.531","5046795190.24435","4680451311.51495","4998115078.72065",
"Burkina Faso","BFA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","127169375.623047","134169237.196191","143699484.156918","151680572.534524","158716967.909977","149775069.41192","157359657.901112","150605815.982702","145471953.282644","153140051.5372","139867713.58532","147614980.025691","184584143.229663","198373449.105424","231534051.512453","271334014.424703","283349706.320339","321522238.425841","444454575.653387","513702748.085193","548650313.088742","529271698.996141","482812583.605949","441914230.057491","416048900.144254","526359898.490008","597867373.349777","659200995.651238","746793126.199623","722626949.902642","866814258.404947","934032449.024494","967056775.967156","967253518.693231","624456005.14157","790409651.617333","940965722.711942","825813661.50561","1025572050.02053","923734436.9561","739540805.9462","858861627.380904","955302403.942775","1230749718.83045","1274683199.97826","1645435231.15251","1651846985.87478","1665418778.5408","2581591577.02858","2193019762.04758","2440804580.10647","2783741178.69577","2983995390.92589","3178379553.08911","3303626546.87071","2679569780.7725","2786728573.26875","2904102983.38907","3336512409.62635","2921262720.82891","3175464629.30418","3405743063.7178","3481121757.97647","3319915565.85207",
"Bangladesh","BGD","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","2456965979.16667","2793629875","2897349541.66667","3039893333.33333","2873828479.16667","3119808458.33333","3474042270.83333","4051301791.66667","4007943291.66667","4694023458.33333","4906564104.16667","4466180333.33333","3748417450","4580228698.11078","7086626349.48531","12049056624.6057","5252244444.44444","4719224479.63801","7205399623.01587","8164407614.98029","5953613619.12145","6470084405.14076","5824699760.97804","5466910661.19529","6565272658","7353379302.30769","7048070139.66667","7936685184.51613","8324326008.19468","8796164998.20343","9634281364.48138","9806409383.7535","9676763806.36605","9061453232.80423","9024856144.6384","10359209305.9701","10804474327.6284","11214941451.9906","11290220264.3172","11617096505.8236","12124627310.6738","11796200889.5478","11264478495.5598","11919119170.9845","12544436894.8531","12902415664.8716","12947654915.3759","14176076845.4646","16124167061.4102","17527995678.9827","19598203511.7426","21618900745.3326","21566430410.319","23239755468.7663","26540897205.5834","28848516252.0393","35711930211.014","38059723938.1029","40106319550.566","42061125594.3548","44876362005.1668","48424291473.762","51615737098.1867","48131827131.906",
"Bulgaria","BGR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","2860538461.53846","3303500000","3322533333.33333","2398333333.33333","2782222222.22222","2036105263.15789","2616117647.05882","3314846153.84615","2584764705.88235","2405944444.44444","3661363636.36364","1684274193.54839","1202525773.19588","1076103500.76103","1114391143.91144","1750695984.87443","1179404010.36601","2317185719.06778","2015899606.78453","1765913914.1318","1453149026.8571","1503906700.57509","1592828994.08996","1923266666.74362","2210900959.87008","2175539169.81602","2095935461.9831","2066918824.35269","3197812906.42479","2203616712.11609","2046934860.7063","2691336559.67547","2405040399.39565","2521956270.79514","2605661594.892","2063970955.29839","2188195710.00057","2397998036.1578","2251636374.61506","2193583080.53346","2427632424.22473","3652698191.93324","3363971680.84419","2578193209.10936",
"Bahrain","BHR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49734042.5531915","63510638.2978723","68085106.3829787","77367021.2765957","76542553.1914894","83723404.2553191","84760638.2978723","89388297.8723404","100132978.723404","98191489.3617021","107074468.085106","103085106.382979","108856382.978723","108670212.765957","108643617.021277","109707446.808511","114361702.12766","116170212.765957",
"Bahamas, The","BHS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","41700000","44200000","44800000","49600000","","61623000","69922000","88162000","82793000","76103000","87181000","97183000","95527000","98900000","94200000","97400000","108600000","99700000","134400000","119500000","105200000","104700000","119000000","116100000","109800000","90800000","110800000","110000000","115000000","97200000","93400000","96500000","104200000","95900000","86800000","71000000","80400000","54700000","57500000","64300000",
"Bosnia and Herzegovina","BIH","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450246913.580247","386380573.581746","576711390.217969","643246815.558436","657054057.924563","621537807.870705","501181048.208549","529049623.4547","597028924.486447","688836953.786992","871786240.990581","931196740.428378","1036171581.55621","1215744123.70023","1377511241.79521","1246469009.31961","1167433332.88189","1259929833.38984","1057320474.83593","1243703917.92273","1104440942.6599","990423546.009849","1055359335.43686","995314497.972459","1171438486.16614","1116310816.98325","1196256777.92856","1188208678.4881","1184103809.66006","1287827291.90699",
"Belarus","BLR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3975903614.45783","4089979550.10225","3866691217.08709","2792373021.38065","2029124396.7383","2203002648.52918","2228076923.07692","1896032357.47304","1835963581.18361","1541624548.73646","1540746318.60776","1278776978.41727","1478234650.34731","1539339043.61688","2048086804.36614","2573474106.47129","3170860223.07606","3759319317.08044","5264931660.73769","4136696442.95662","5088786003.74013","4942076094.10147","5340954071.65733","5142763835.78921","5756007863.77285","3547032241.00982","3290672373.78258","4140571389.53663","3956109320.34032","4376649011.87169","4343379482.08192","4672910081.04622","5932866227.48563","5209935657.63878",
"Belize","BLZ","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","39500000","42600000","46400000","44450000","35400000","36150000","38750000","37450000","41400000","54550000","59150000","65450000","73200000","73050000","82400000","84200000","88050000","98100000","100500000","98900000","98850000","110600000","121150000","111450000","114200000","136850000","144850000","143600000","151400000","148300000","144900000","144250000","153000000","162350000","198900000","205150000","217650000","210850000","172550000","194000000","163800000","156100000","171100000","191750000","220600000","248450000",
"Bermuda","BMU","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21563100","23462600","21915200","23271000","23281000","25481000","31319000","34407000","37858000","39025000","","","","","18981000","19755000","17948000","21226000","13541000","15165000","21184000","19620000","16980000","16403000","17596000","21213000","17209000","",
"Bolivia","BOL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","196416666.666667","215250000","247615384.615385","254250000","446450000","501500000","563450000","651550000","695450000","814150000","754280000","998480000","900890625","1053465517.24138","1329227997.44898","1022522924.62542","670449569.65761","708549297.02898","723451724.971301","719805634.615963","747349126.124848","830454967.424527","812954385.277644","840016618.668382","911794762.361008","997825967.399823","1049233517.75466","1182381965.25561","1072845356.00139","1098433145.09236","1088850144.46413","1079211287.20097","1024164979.0795","1085242951.35489","1168832900.70565","1126101473.06083","1252551039.32202","1313474436.21999","1741195313.11198","1933826581.19658","2041587765.24524","2341101955.00566","2657574746.74385","3055810014.47178","3213900497.14243","3379053352.34863","3791860331.04654","4347002547.8078","4625797181.9544","4998127218.53273","5128518984.1389","5221650827.39559","5487272058.2544","6077991061.48768",
"Brazil","BRA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29544803216.8382","15326680532.2037","19072049434.7521","22332096135.2074","23503326311.9943","26580748796.1438","26498422995.2422","30163921217.6184","34862980954.2524","32379221600.3691","23434090909.0909","22337019969.278","24963236408.287","45822669117.9568","38556406517.8327","40551829370.2119","41378624887.7543","41026647864.7017","27859257756.4883","31136805921.8672","26885055191.6215","27912692634.443","34427304397.2737","37917331260.7111","41471395174.972","48403764767.32","61709365411.8162","77464136446.9968","74627663011.6213","90910382798.8088","113594396079.934","102758786299.921","111447161967.804","106238886301.123","77840238251.5396","87833717601.3723","94933898688.0007","84736132682.8734","78772033055.8901","84307644797.5909","109573796979.498","112576723586.698","135666835162.723",
"Barbados","BRB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","46277412.0093065","38326180.2575107","45697129.75882","45592402.9234823","54591557.6990006","75672450.653806","64077959.5286631","60657286.3322229","67419082.1856511","69208969.3233232","68612340.2774325","72788743.5986675","85317953.5623726","85964301.6954209","74678068.9106548","69308407.4976383","69855317.4563715","67250000","66424700.4424999","52503356.0383831","70998856.4609954","78804753.1447323","66772734.0526028","56182568.4880426","68910654.8003779","61050000","64700000","58700000","63500000","56600000","60600000","61158050","62983650","62077250","64213000","93418150","90736250","97465500","105701300","101061500","95306150","98799050","105162850","133496050","142965500","171482900","120844950","102308150","124603000",
"Brunei Darussalam","BRN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","4075775.33982983","5013930.50730755","4760273.57297577","5010810.45161113","5640364.12350458","5888677.20006089","5567332.9653631","6514402.65080097","9917288.14782907","10764190.8277026","10566735.1909958","11634714.4204958","14363379.9580531","19202708.059667","23806686.1373437","28807942.7557958","34710715.119078","37140421.4227854","40844597.3614974","46206766.7762404","55380483.7650578","55899603.2815251","68393714.2412277","73536705.5841093","63854071.7274489","68173125.5026098","70230225.3156298","72434097.8931157","73114802.5841958","88683302.1526229","100887046.304683","102794199.164126","95434288.1581181","97562543.855396","110237544.191402","116736637.126932","100521180.500164","106105428.445613","124797118.847329","123933600.242729","147524501.027603","142648643.650379","137219862.122984","131766602.136542","138062519.733515","132814083.025411","146170962.287384","175962212.719798","182856379.420952","180774852.030669",
"Bhutan","BTN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","51248110.0910664","52354643.6268634","54225666.3365461","59718478.2933742","61713094.5490123","64476550.176857","73210868.3859345","80133934.6526251","94888214.5777244","85831715.6944316","90964631.2451795","72488836.1768506","73254399.2547597","64606924.0408677","78696497.2173227","80895435.0094521","82458581.962163","96128524.4194095","93912838.9397171","96393623.1222693","99613342.6921446","103605618.345993","116455580.141328","128997436.075997","142499617.192135","155162350.999065","163507621.160947","187187799.383354","190877937.463221","186460756.429667","212120954.039238","233364744.659795","228379897.49293","230379211.948301","252022010.473614","262430048.598487","282956485.690264","335057211.808983","350065757.619006","353832022.003059","385919465.989834","437326447.44295","425199338.297947","",
"Botswana","BWA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","13144713.2497151","13794714.9409398","14498959.0124288","15132667.027361","16052360.4444141","15495564.918041","20223631.5226442","24196360.0864654","28940108.6195498","29941912.6893826","31755381.6647916","42038391.7893898","54281159.5853152","80750424.2818903","97280702.6580738","97835317.5354425","91770022.9425057","102083234.357927","108856170.991732","118649287.67483","134774357.489787","132837280.008796","104257614.884899","93442948.7495054","85530121.1593279","66016071.970133","73623947.9252255","122726170.842215","148940056.480738","144846904.489882","171569918.504289","172575593.960497","192096789.865978","188087450.863056","159983908.486969","219391986.240566","178930430.416729","177853232.324311","151708046.608044","164021455.779621","161766435.37575","142196808.874889","131925954.582578","204494333.218853","202401627.991221","181355365.76309","172487727.904224","203597950.739558","229647284.299747","240412992.502455","264250558.427938","320182903.97534","321931529.574211","284513284.346013","281493475.494823","263547172.314876","298015953.901411","296655996.370882","360619177.988181","348472503.42534","330332686.757141","335364433.65889","321031468.836771","306702782.480897",
"Central African Republic","CAF","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792507361.941143","800548895.613507","915926277.947387","924082152.908265","545673628.61568","643964110.872035","534649434.490723","582527386.278647","679527104.438207","693863457.852854","629557507.566426","686288136.209983","899782311.772022","862915604.738627","731153259.421034",
"Canada","CAN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14013433482.5942","13741152679.4742","14899374032.4426","15578075550.468","15650826446.281","15118842796.1512","18386267932.3389","22256725595.6956","22058095395.2798","22440937940.7616","23312540731.7754","27461105904.4049","21305222640.189","24150754718.8512","31664131072.9025","33118038446.1077","34978830269.318","28649089979.3945","29104161348.0672","28454713729.5458","31171032151.0368","29328725610.2532","29592400071.463","30461110689.4033","","","",
"Central Europe and the Baltics","CEB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26578124390.1301","26439720495.713","25150430631.2668","24502133452.1251","20338276813.3484","18739304775.0468","21506564949.3174","21505838837.8158","24913367520.4325","33222609204.5612","32741581335.0866","34999645057.8096","42111556825.5098","50335620579.662","39426428526.103","39110459347.0018","49603380647.6119","42980400178.7601","48352892848.7922","48106926122.2642","38072486349.575","38864341548.2343","45152912441.0902","46572602833.6792","45763865648.5475","47140470113.8931","53785743969.2606","57279740300.6829","65446571922.0992",
