"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1045666606.85448","1244415584.41558","779688141.15716","729847643.457212","961398392.548806","913101627.206","894135832.286736","955405625.76437","1000634291.3776","919091316.86166","957156466.972861","968529888.660685","1096735501.87495","1391414378.76877","1605180991.65807","2098701566.40541","2482540336.16978","3570727480.48145","4697073302.10145","3684309605.1493","4157364605.55245","4757906586.64803","5139736819.01236","5471934333.89364","5481836306.66345","4427830382.31678","4464568367.68073","5646879065.80608","6612701455.26012","7458380122.32194","5021765669.07554","6073889076.36421","9988144008.07951","14514688646.5552",
"American Samoa","ASM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562000000","574000000","570000000","618000000","638000000","625000000","758000000","559000000","541000000","563000000","646000000","651000000","695000000","665000000","639000000","626000000","662000000","614000000","686000000","694000000","677000000","",
"Antigua and Barbuda","ATG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924222222.222222","853392592.592592","923581481.481481","970770370.37037","1132907407.40741","1180425925.92593","739748148.148148","866970370.37037","1175559259.25926","",
"Australia","AUS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2611840417.89447","2952320472.37128","2512160401.94566","2974720475.95528","3270400523.26408","3959200633.4721","4124960659.99371","4222400675.58411","4730880756.94092","4883200781.31213","5455520872.88334","5839680934.34895","6220794392.52337","7022421524.66368","11737656595.4311","14315171377.8506","14038081936.92","16144757972.0119","17265414581.9893","20687265704.8733","23827298050.1393","29570416811.7961","32610614586.7814","27657830161.6626","28996243474.9849","31190673250.0263","32912702853.9452","32314716781.3658","39231436371.1503","50821263276.5197","53060646565.2902","52680239945.8136","53341618613.5794","55746908375.4919","59676236596.3335","73019750519.7505","77631200583.3076","82133225648.4181","81674014786.6784","80794585787.6927","89663284607.9064","83770437082.2828","82017039226.4277","98900407687.8276","121992459809.361","145652868456.563","162450827269.882","186601240480.49","239715332950.148","211106497147.687","238100480913.207","285510760029.696","335367853143.349","335869075673.186","314156216978.941","291850364122.4","261827324555.529","277671313150.053","311861687284.904","306786753625.531","274154332727.111","284038962017.929","343078219088.328","387533147572.319",
"Austria","AUT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","4222755226.25033","4883423835.22414","6036690874.45681","8127808700.54115","10716325824.4994","11418676621.6323","13387942778.2465","16661466156.0236","18958762437.2216","23982630983.016","28828885343.5439","25143197684.4652","23075815923.2072","23074389459.1696","22995356577.952","24397668262.8359","31708294727.3547","39047896168.916","44657532597.7934","47283386375.455","59578839404.5746","61623800824.9853","67252992737.2903","60542949248.7874","68853045416.2149","83696839088.3035","85017444762.1523","80519035967.9783","84196219430.8582","84520551775.0129","82889700573.0198","84769003459.8044","89249970295.3794","109674880759.846","132415630675.268","143550311539.15","158881044290.089","187479966356.112","210948589023.367","168155373268.152","187354745672.784","220838859461.654","209538729662.453","217963667008.11","222087325386.816","188716276454.947","192552851879.041","212566814420.159","238401029982.974","231731288458.933","209749421171.3","264636002437.139","294484770489.711","293448152724.75",
"Azerbaijan","AZE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3484848484.84848","2202000000","242767527.675277","1193938484.62116","365437755.735643","1291025694.76464","1776337891.29477","2101809741.86871","2424528301.88679","1917520293.48339","2023510584.68024","2129887030.9465","3121181199.87986","4769352010.80084","6312226772.06379","7006931303.62029","8132229739.93922","9423346742.42883","11463815389.1093","10235225178.9351","10942312484.4256","15882135431.0447","17620935664.3268","19474571755.9694","19720098374.8264","18474102154.6726","16528818929.6131","17104502499.7749","17704999420.594","17712470588.2353","15537823529.4118","16336941176.4706","21274411764.7059","25016411764.7059",
"Burundi","BDI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","26249999.974275","29749999.970845","34999999.9657","33249999.967415","31500001.96913","19928888.8699933","21494857.1214851","21191999.9789291","24487999.9756519","23004571.4056983","28207999.9719532","35831999.9672393","37205714.2857143","40576770.2823583","53633015.8730159","79994920.6349206","74673623.1884058","94676666.6666667","123426666.666667","177800000","214223333.333333","213555555.555556","272632222.222222","268000000","232495196.72542","239045071.671224","268172621.529298","291223994.011007","280918091.10011","255573911.399346","314442789.991533","332769069.983968","319246482.287821","254942339.37397","263464979.043231","272899694.103893","136902390.42114","140485312.899106","173751533.20374","129001348.569806","141321270.48441","138400674.414404","140218229.171942","164737396.316344","225367196.228575","322845665.250624","446954652.535404","433983785.48887","591543748.571766","520184959.36698","605576363.596017","764650773.88168","793552538.140016","919568792.802472","928056749.066164","509708728.089859","440550588.776769","441594730.679213","557815769.466995","614607193.688784","588865206.251533","661150004.205175","779398863.881402","642834305.392671",
"Belgium","BEL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","11422513916.902","12470410328.098","15284572449.8213","22015693438.2116","29348848384.4242","29954319403.3125","34320538140.0209","39904208216.0945","47131229665.6846","60077552283.9846","67141114636.5016","58814105823.555","55093659720.9959","52310487573.9645","53192322675.2304","52988261430.8037","66063110890.3739","80749672609.4003","92534612177.729","100782764127.764","122899593191.695","122855235676.314","132088996235.885","118889056669.776","134214479141.548","162055281882.868","161993745928.339","153905164636.897","156499555456.768","156514813408.186","165003474243.608","160904233210.669","168605250992.157","202551914317.803","243726488208.109","270950047193.152","297060116700.705","349267150580.942","414937621998.828","322739959901.836","357961529746.667","424362474851.168","400397837167.617","412266300213.295","425952025321.449","355884802917.226","376759269084.981","418056820188.001","460128692309.647","442788775443.921","411854672039.534","525242552932.162","574024394596.111","546541176110.402",
"Benin","BEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","27392931.4762288","22470097.8881596","23547276.9251727","29521377.126378","33034386.5030094","43212948.8252093","49061961.8359099","60547019.9467288","62251310.3584956","70874406.5167359","81609754.6678712","93259582.7959829","109969550.679458","130886433.37169","163593500.812373","226162498.384372","216705687.162128","260873185.254424","320872361.568629","439163941.3994","524469593.851615","567561866.310706","508205555.358072","345886016.984206","325136016.576985","383239093.31471","435776312.667196","483576069.85602","519824990.123577","372643204.18197","520152830.045727","602729540.381445","567957714.399145","748725748.468338","576481296.548688","790421147.797028","708783072.147658","715320152.690829","797921958.790615","1154049285.56866","941345994.062243","1040788979.38309","1008395973.11008","1228828001.90253","1324063349.9387","1353744164.69901","1527581986.81391","2211437454.14108","2509050412.39671","2412711824.80475","2704110554.13018","2819548392.47123","2990340505.85322","3959347661.46976","4495143319.21016","3648295538.40033","3709467045.40811","4352984751.47988","4923520740.39052","4900485058.66872","3906745097.47816","4800390732.83206","5095285355.33343","5933708288.47894",
"Burkina Faso","BFA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","52340174.6105849","55303955.6348223","59614674.60058","61742268.3762032","47262650.2535327","48113638.5450975","50541598.8135743","62777882.9851454","70389672.7697367","79074219.5391521","73994563.6000506","96149801.9274703","123177198.744168","154654989.695036","183824251.385104","283412263.564162","263748239.834147","344381808.822477","409486698.018833","511997852.931223","602966202.763916","558238055.717459","554827918.018955","473268760.693225","419829292.408598","481677816.606485","589940831.90681","665476421.800553","709757473.822598","618479190.724753","758452847.747612","731992011.58168","655479337.64673","661457472.457898","474345780.209323","633116322.197919","714319725.936988","651175141.155085","789066173.756321","911820910.542789","780034955.169195","721473325.285311","813114613.713427","1002568390.43117","1341080287.75744","1495427536.1584","1581180859.76353","1786796468.4427","2385163308.31458","2505097431.05636","2887043504.96288","3781344358.33878","4351201289.56268","4968860980.95106","4446645106.4129","3902427857.57598","4103751193.78509","4629394216.11821","5166928258.63695","4994381288.40906","5133679370.81792","5835051415.32522","6229310025.11174","7308737781.26918",
"Bangladesh","BGD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","397875437.5","563656854.166667","549204104.166667","620050875","760610875","789516354.166667","814737854.166667","913639937.5","868581375","988170750","1124763291.66667","938861375","863537083.333333","958701323.737309","1294857682.65127","1575422622.80306","1784273649.83165","1194951861.66774","2056130687.83069","2459010308.8042","3243617764.85788","2858506731.94614","2877295409.18164","2590824915.82492","2538320000","2860038461.53846","2577133333.33333","2842322580.64516","3255865280.26073","3679751008.08418","4126169961.93496","3785238095.23809","3915198938.99204","4677910052.91005","4681795511.22194","6580597014.92537","7601784841.0758","7625081967.21311","8058876651.98238","8525935940.09983","9060862651.56033","10102557449.9629","9060891520.11144","9761830742.65976","10229675556.3105","13898043877.3656","15621647159.4109","18268522231.9984","22874478188.5382","23725728359.9447","25105548606.6769","35365482039.6129","37259465952.266","40137513944.1348","44128305231.1645","48297463643.7965","46183400773.3724","50463186692.0898","63757868050.7515","64919190426.113","59195931838.1946","71021045805.0068","96157127851.08","77972815220.7747",
"Bulgaria","BGR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","6088384615.38462","6859642857.14286","6424733333.33333","6118555555.55556","6729388888.88889","7411526315.78947","8802352941.17647","11977307692.3077","10352294117.6471","10589277777.7778","7577727272.72727","4290322580.64516","5479381443.29897","4964847430.60085","4429059040.59041","4353456104.56894","4588940294.22842","4174242023.35602","5276480125.06547","6449155466.07172","5500642168.34842","6269090423.06798","6827325316.86708","9430004120.73167","13630082743.48","17080286100.3486","22027466752.0059","31626174947.5157","39341095057.5006","26258387052.745","27046680675.1169","33851167176.7134","34540852000.2628","36372972092.0758","37551272245.6188","31986265600.1815","31809004471.1076","37153943857.2171","41828812873.6187","41760810485.9481","38116373299.0714","50090824212.3723","62419437923.9798","59174013808.2327",
"Bahrain","BHR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","3540992040.329","4161702127.65957","3892819148.93617","3471808776.59574","3665159574.46809","3280851063.82979","2588829787.23404","2964627659.57447","2869148936.17021","3385638031.91489","4001596010.6383","4414893617.02128","4596276329.78723","4198138297.87234","4119148936.17021","4122340425.53191","4649734042.55319","4413031914.89362","3950532180.85106","4168882978.7234","5132180851.06383","4794680851.06383","5624202127.65957","6205053191.48936","8170478723.40425","10286968085.1064","11559042553.1915","12626329787.234","16276329787.234","11353989361.7021","13097074468.0851","21506622340.4255","25749228723.4043","28331409574.4681","26548936170.2128","22301835106.383","21088058510.6383","23876303191.4894","27048670212.766","25207712765.9574","23296808510.6383","27577393617.0213","33068882978.7234","32379255319.1489",
"Bahamas, The","BHS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","471600000","562000000","686200000","839600000","889700000","939900000","1005300000","1190100000","1375500000","1431700000","1514500000","","1750510000","1771670000","1716350000","1592260000","1589080000","1739670000","1883080000","2086690000","2713700000","2943000000","3015600000","3359600000","3196400000","3028700000","3127000000","3421700000","4193800000","5006500000","5088400000","5045700000","4225400000","4414100000","5125700000","4944670000","4840260000","5140050000","4333710000","4407200000","4912830000","5092260000","4813810000","3354910000","4940290000","5746790000","6159640000",
"Bosnia and Herzegovina","BIH","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1085000000","1334000000","2336999933.54599","2673052196.69953","4049399659.48122","4413356665.64077","3534083877.41066","3710480449.84124","4010118373.37658","5097761943.34227","6020436375.5486","6738059173.84","6891901977.58667","8907143371.98732","11336719178.3079","8584706841.6518","8806756368.75821","10403552397.8686","9611582830.2271","9850930687.39643","10497406267.5311","8723359334.77441","8958199157.41919","10321682504.9428","11562741968.0927","11158117574.0633","9694293435.52887","12762571616.2133","15186678398.5165","15365011554.8117",
"Belarus","BLR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7590361445.78313","6134969325.15337","9758792119.31504","13565315092.0326","12558249213.0639","7552658680.41281","7441153846.15385","9277619414.48382","9727444179.49274","7481014841.55636","9221218206.15796","8685107913.66906","9833247716.25757","12296967244.6826","17182653939.8035","17850098894.058","23742026336.4047","30430179676.4333","41713443175.4353","30401389162.3852","36940382943.1494","49106586821.5325","48810109273.2311","46436146192.8705","43907043162.7234","32689333598.7276","29922651356.1018","36435061702.3281","41384800216.7247","42353341622.9121","35547585132.6563","45415029493.732","42031948516.812","47555056777.5616",
"Belize","BLZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","113599759","123637027","107602916.5","104498168.5","125848628.5","109048964","112664081.5","147241619.5","182372058","212186146.5","211000000","258000000","273500000","280500000","304000000","304000000","321500000","363500000","391500000","492500000","611500000","601000000","615000000","651500000","617500000","697000000","749000000","774000000","897500000","745000000","773500000","919500000","994000000","1071500000","1104000000","1151500000","1101500000","1085500000","1126000000","1200500000","901000000","1248500000","1573000000","1571443850",
"Bermuda","BMU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1579023000","1498077000","1484189000","1594256000","1626299000","1552149000","1615949000","1703748000","1884254000","1916492000","1519287000","1713745000","1960732000","2004000000",
"Bolivia","BOL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","89333333.3333333","94750000","113666666.666667","125916666.666667","126416666.666667","159666666.666667","175416666.666667","194666666.666667","204166666.666667","214000000","245250000","264666666.666667","308923076.923077","357850000","563100000","775100000","816900000","957250000","1132100000","1235700000","991800000","1326360000","1646734375","1301474137.93103","1592906250","1228323655.94086","1017852386.47255","1043169567.12169","1063832407.47123","1092052947.17097","1164631949.94721","1440843957.22738","1640395875.72622","1627872470.47713","1626745405.33018","1825621841.11049","2017475030.60332","2326921822.26301","2768694330.97168","2260775121.08579","2294548577.49814","2056194909.06273","2191068870.29289","2131094556.36625","2309687991.43145","3064676257.13762","3752326864.85138","4495769626.34589","6329632797.44018","5705628903.1339","6744604596.45584","9199145865.29377","10233217742.4023","11386396497.8292","13848955978.1744","12231374700.2854","10831641439.5959","11927938894.3622","12537987227.2316","12853418146.5547","9241956044.77603","12605111071.5703","15466422290.3285","13958572802.6579",
"Brazil","BRA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1078651437.23257","1118302726.08473","1033970196.04432","2097486800.99115","1204326396.14961","1210637974.35359","1621508461.2021","1764834054.99797","2239326014.7452","2454948720.19931","3153304260.31533","4004245613.85253","5177234171.78625","7532763884.77189","14596797400.1872","14233481672.8226","14401534168.3917","13948797699.9376","15791774010.8349","20642227950.3886","26571483279.6605","25827534749.1203","23307743170.8143","18314364418.7078","16563864377.1802","15818492520.6226","17038985025.8432","18211637169.8377","18780447289.5167","22554535409.3862","32355627483.2134","27109659090.9091","27519098822.3246","33500023512.8145","48132687111.4695","72744940267.0032","75733720724.306","84722079941.224","81258638865.2644","68462738259.9027","81614535020.0582","81559232850.0804","68250204101.3395","72344866164.6317","87894373254.5582","105595891948.291","129231037310.712","167163857933.354","232731840904.542","187613855712.734","262997327803.632","323144804340.432","326315660071.406","347276016899.117","335826230156.841","253272712377.634","216686387069.85","243510584262.84","272994464677.427","276634813667.029","233941246230.247","309853308958.678","374482483050.831","342214686307.41",
"Barbados","BRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","186304792.177825","273689537.384557","259830454.557596","278757071.411003","280999549.257374","396402395.337351","574909116.722897","598762148.008323","734570857.817082","729750834.102364","","","","","","1051142976.98048","1311976112.98663","1487077074.46962","2004337718.32087","2125274865.37553","1978468605.06834","2642913837.19905","3102037458.48525","3040127801.2077","2325523033.55278","2226605158.71494","1976887485.42156","2022108056.75052","2315388241.82213","2197963395.59977","2337174949.13958","2430951686.82677","2707260796.13273","3230040490.18438","3790860524.11295","3643381151.91823","3832962519.57266","5563288954.80053","6758610782.77515","7761571997.75473","5854952487.68784","4872546623.01778","4302691155.80661","4318058831.58048","5693328946.12768","6810532694.73775","6355257117.96344","9377938008.95515","10106443667.5312","9081237947.57267",
"Bhutan","BTN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","51125882.223518","70336476.5561055","71072513.8475063","75800349.7015219","76372599.4344772","88076806.4679131","105556865.276069","96429425.6066042","139448762.359181","104800468.398509","95695146.6849487","102157055.931527","140214073.702905","103714446.442844","106753603.060802","129201901.238277","144491152.401169","168752836.08319","186284980.391724","212478668.194867","212052951.824929","227480732.059868","264923174.028132","316143447.507909","436861064.213148","527755401.221883","531264390.709711","685296380.406047","729315401.339652","786732567.75962","1121429422.27092","1283000014.08239","1149634566.61417","1119922659.08897","1122774035.00062","1271188136.21074","1161352084.27873","1252714123.89888","1305876236.84673","1221920790.7376","1075563544.84881","1339649528.29575","1741034283.9401","",
"Botswana","BWA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12056283.2161117","13992002.1715587","15982839.4776135","18034718.9310025","20215849.5048511","23173547.5350884","26220984.3190145","29774771.6337773","41701650.4927489","40665295.3734871","58625319.9965383","78462307.2129178","99569373.7804531","151271981.259563","198240705.719252","226569557.056854","246732561.68314","313019620.884603","404573045.932112","534964730.364279","704879539.386921","768101843.109791","703095484.824617","733413192.868069","719207808.541921","571123119.448619","684167897.723644","951998908.835986","1161743377.95064","1422760394.3846","1887430353.47058","1834576022.34317","1723755465.75976","1627126688.19578","1718960979.94334","2070047438.73744","1799833162.71569","2395855332.15933","2517487481.89726","2398367786.48883","2320710337.52793","2133671163.45956","2158051339.23492","2779825087.3755","3706961580.25954","3529325541.85315","3455002315.48977","4440003828.10973","5586611000.2581","5327078064.97761","6633895056.02679","8269310273.57506","8867435078.08691","9191467724.13747","9005846102.3589","8092740027.83298","6915892155.67741","6281640316.61235","7362391280.37078","7694781424.87258","6937525193.68917","8783747388.21808","8548721137.88168","7095497209.44686",
"Central African Republic","CAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38336816.1177087","44034883.4234767","46936114.6443921","49792597.3111892","57952751.4791991","56720586.8888103","67160961.3016221","76828934.6929238","75999786.9486188","70699843.8924819","78597117.3691853","75389864.2006423","77877586.4123817","98946254.8301413","121947261.529635","151160965.112226","132307726.469902","174129612.92156","206899211.480703","246199254.646603","327433639.757524","236648334.55993","256106223.578162","241183744.331389","226437036.664867","273603680.07901","321221783.155046","342886733.361913","316906377.069859","326536959.466374","372791504.717092","359806856.059665","372229134.517091","292701105.819495","212952089.295729","315152751.778887","258135808.288507","271328268.360808","274652957.86253","239761597.832448","231830682.465004","210529062.930841","200666492.409262","205562216.101301","244878981.15416","290432567.306666","322776663.18531","398870436.453455","467132356.160478","447641811.907712","488611163.401082","520455628.872221","539911033.28542","396266752.37153","690077856.666958","611811304.18025","651691428.877197","826531337.145396","748917943.770559","762137823.137317","799194659.189116","778394732.807162","784669456.38734","742108359.470422",
"Canada","CAN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","7480255448.9389","7594733339.99374","7854369042.81214","8918902584.55297","10166208353.3723","11787616836.1518","12634558504.6391","14340936627.4552","16708226653.8616","17327973968.8008","19613784907.9026","23413476108.6978","28460153984.6015","38774028629.8568","41679119150.6095","46807302231.2373","48954395862.7174","53336547733.8476","63191053440.3278","70921142661.649","79017432646.5927","67407797681.7703","74471762414.8004","87539186163.2306","92626876601.9773","98835552356.9629","107690045248.869","128938815308.361","141918074324.324","148543023654.439","152336562800.035","157743857036.485","168552050228.664","183320152314.001","199747158262.897","209119911991.199","237129134768.164","241249747219.414","259518745372.552","287155747087.738","268281895661.157","271159115529.217","295296552708.586","337418139892.391","385981185014.029","430736071932.299","470813704496.788","506718837863.168","411817863703.963","502035342676.986","570642753938.112","589511490951.583","589048627265.353","589434433378.268","534115083556.223","517396012626.09","554922650425.45","591347645767.306","589706748631.384","524572641557.224","626488133458.384","728719235183.076","724652002690.122",
"Central Europe and the Baltics","CEB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131347697157.095","150374008241.115","161183119104.434","177935421714.072","173075498702.859","186066575173.561","201852219593.606","226923365194.424","289061276799.414","376213406768.186","442457178300.709","543231502382.437","703016030305.461","843535002828.781","611504504505.535","700786885846.966","830899945024.45","790455642527.806","823715417519.722","865616802707.614","757815512714.103","774282066699.363","882803542962.688","1007859927016.56","999175855579.396","932985761932.604","1194432834268.39","1369248678042.55","1357164464548.47",
