"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173874035.52844","2067532467.53247","1063520722.19943","1200012815.03631","1311138636.33807","1507838735.18942","1641698946.23708","1736697182.63351","1952541820.81269","1900438465.96643","1970535935.80291","2182070540.84243","2458706347.955","2899936467.50868","3724967487.29965","5106475890.47117","6686478968.61547","9703722072.8786","12353321001.708","9006718596.46194","9718566996.01031","10502185416.5704","11042356845.1045","11804011412.1342","12131729269.7992","10981745035.9775","10791195836.7939","11933013892.6253","12658281183.7745","13807148386.5538","12439008672.029","13479935696.4488","18991671827.7595","23434106610.7827",
"American Samoa","ASM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","75600000","77000000","67700000","68500000","79200000","84700000","105600000","127200000","139300000","151100000","166000000","178200000","189700000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","77296296.2962963","87633333.3333333","107785185.185185","131240740.740741","147377777.777778","162725925.925926","183848148.148148","211792592.592593","243644444.444444","261503703.703704","306881481.481481","379748148.148148","409666666.666667","433366666.666667","472107407.407407","495437037.037037","542696296.296296","598492592.592593","589155555.555555","652892592.592593","712237037.037037","768725925.925926","812069629.62963","856032962.962963","825674074.074074","847755555.555555","894296296.296296","967911111.111111","1088744444.44444","1240296296.2963","1414077777.77778","1484962962.96296","1318414814.81481","1230670370.37037","1211055555.55556","1240344444.44444","1255111111.11111","1318096296.2963","1353218518.51852","1392288888.88889","1455000000","1584474074.07407","1653655555.55556","1404996296.2963","1546348148.14815","1777470370.37037","1940100000",
"Australia","AUS","GNI (current US$)","NY.GNP.MKTP.CD","18639042982.2469","19661603145.8565","19980803196.9285","21478243436.519","23797763807.6422","26052324168.3719","27249604359.9367","30228804836.6088","32410565185.6904","36149125783.8601","40867686538.8298","44719367155.0987","51818925233.6449","63870595771.9411","88657332350.7738","97511948654.9229","105058096003.993","109574443679.743","117063751652.328","133256844257.639","148418941504.178","176304423545.803","190343153481.187","175907468447.07","191196980290.017","178141139273.033","179224258533.856","186050820539.968","231777608977.829","291704801206.409","300584141905.468","312887865438.212","312976717644.725","303828695896.571","315714285714.286","355487080487.081","387158279849.56","421019062421.251","387082683307.332","377500939967.414","404177792961.734","369008405056.987","385061088708.517","454588817705.3","597177407881.633","669932230528.963","719357920571.909","816938839601.162","1012948608447.62","896122503673.991","1104203146194.09","1342423020459.19","1500404222891.8","1537801711446.54","1429834007640","1323697450186.41","1178195299351.86","1289235106327.62","1382739590115.65","1345853874492.3","1298368829650.52","1539273615554.95","1626539969365.68","1653703105439.57",
"Austria","AUT","GNI (current US$)","NY.GNP.MKTP.CD","6691382264.62102","7421202160.263","7872214461.54585","8499531687.31877","9307253501.28949","10143676838.226","11052240299.1721","11742286478.2278","12596460993.4715","13767505949.4644","15443633765.5464","17953394646.9876","22152287040.8953","29621908075.058","35366590842.1673","40232688630.7972","43082843445.578","51650574473.3994","62141791907.5145","74071758106.0216","82147201659.2214","70953553654.7434","71298486730.6606","72301811705.2245","68089737294.5465","69509477919.6595","98916000000","124038666739.225","133707123593.001","133607136765.471","167219692605.591","173663627578.079","195560524668.169","190907108718.798","203849993976.629","240111095946.499","237117494151.287","211805502311.422","216933192530.013","213816817016.487","195571539888.471","194807930724.607","213150567298.393","261614209917.843","301042148420.889","315422915386.77","337065504176.47","388793244757.766","435655713060.469","401584639080.312","395556468123.334","433140701458.172","409815209653.594","431351356436.825","443168199835.449","378210199399.805","395807521992.608","413348647948.824","450535680731.058","443323100627.45","439547216701.013","486755828420.147","470636395218.873","510079146471.293",
"Azerbaijan","AZE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8890909090.90909","5348000000","445009225.092251","1575393848.46212","1194096387.4604","2413479413.94049","3167324031.41866","3953203901.76583","4461488756.7847","4768012931.52095","5178072731.05201","5562874939.46744","6042087549.01436","7024617521.22393","8166818629.56601","11734666354.9889","18470079299.789","28219348252.7001","43831089798.2035","41022888018.2835","49741091452.7785","61441003132.8908","65735414850.2186","70472288892.4862","73082959455.4451","51379123217.2905","35591412539.2769","39321618331.876","44853080880.9559","46318529411.7647","42422882352.9412","53687352941.1765","73522647058.8235","69275529411.7647",
"Burundi","BDI","GNI (current US$)","NY.GNP.MKTP.CD","193892003.809986","200819997.803196","211212001.793012","230277999.774328","257986007.747174","157479110.961798","156047999.844844","166971428.405411","169679999.83129","178171428.394275","235283428.33749","243766856.919985","235406857.142857","295982247.455969","336273015.873016","412341587.301587","437150144.927536","537186666.666667","595765555.555556","772336666.666667","921813333.333333","966146666.666667","1005555555.55556","1073595481.44164","974118285.857489","1131604109.70254","1181080844.35491","1103051149.23924","1059467929.76958","1096300427.94028","1117211760.24058","1156153553.73995","1069379682.96184","928818579.07743","913654989.848138","988018268.88428","855125492.320396","960396267.915425","885470740.908452","796772713.286962","884786065.883137","864477157.825014","811709106.906995","766758030.795662","887956197.145997","1099326369.19285","1264550109.90148","1350312449.18461","1607531530.94505","1764475743.23131","2021267251.23096","2218331580.56321","2326835709.91274","2453391158.27712","2698322225.8552","3104359892.4664","2643216720.51299","2725061087.87066","2672837528.12331","2583934017.97374","2664225062.41347","2783915268.94475","3352709390.52411","2647964583.69545",
"Belgium","BEL","GNI (current US$)","NY.GNP.MKTP.CD","12015560481.3298","12746887551.0091","13611389534.4754","14610401476.4428","16338953142.3323","17809797461.5437","19126919957.1343","20506702120.6355","21933333592.5408","24319041682.726","27089802339.6531","30210254913.2473","37705546695.9949","48300143862.5543","56680050745.6504","66428486344.1922","71947319749.2163","83582818232.9769","102036695273.473","116682691249.312","126898081114.637","104870916992.612","91784983224.4393","86845298619.3294","83204003071.7677","86372091854.0662","120264512371.32","150162393300.918","163105286889.742","164539499385.749","205980494929.986","211977481393.975","236359025094.103","228457699393.657","250882987701.953","294350437876.3","285695114006.515","258857352277.853","264807068237.386","264261508381.506","242895045507.608","241174671366.339","262848882179.059","324156068000.195","374341455841.082","390533497082.023","414131146527.529","477472767241.296","529910842181.875","492240893720.195","488810029890.001","524167615222.764","507665999692.266","534645338501.413","546624135613.253","468878816162.656","480629064768.328","507373706788.236","548107677571.921","541049419119.999","531671614966.383","607143534636.037","592448849483.465","648332611927.33",
"Benin","BEN","GNI (current US$)","NY.GNP.MKTP.CD","225482255.455014","234942177.019889","235707445.372139","253176507.391541","269046301.817679","289108671.641642","302825235.329871","305821945.28055","324923119.287761","328248234.288019","331127729.566977","331970374.676923","408231847.137933","504376074.185709","556954838.53267","675570202.26034","698408261.922237","749849780.214023","929143478.037752","1187431004.43507","1402351915.6882","1287920221.73451","1261778630.54846","1082048244.78243","1021533996.23385","1024412789.17532","1310102025.28918","1533812227.8114","1595446083.89953","1464137972.15978","1921032674.26561","1955598214.71795","1634867229.43653","2234725478.67986","1562942657.81931","2125371477.98198","2315095220.83592","2238481587.4834","2441702856.3055","3665050653.55803","3507693634.36761","3651633566.79224","4166070196.61166","5311078928.63798","6153203074.87323","6549889470.4113","7003871603.73307","8120524847.77096","9776380267.19374","9705498262.94296","9481809629.16362","10677821370.036","11074623453.1493","12448828492.8112","13223585565.0973","11322499745.5937","11783269382.7203","12669871043.6437","14207330367.8221","14320887673.9726","15530454408.4527","17500751811.6482","17221911302.5535","19472109623.1218",
"Burkina Faso","BFA","GNI (current US$)","NY.GNP.MKTP.CD","334894682.092364","353437390.317974","388060887.218984","397465363.444254","413758192.233887","419289007.933023","432185666.746162","449034396.771284","458847289.024177","476700187.621528","458404268.761971","481906450.808234","577291724.45051","674535350.152008","748879457.543383","927901103.013398","967025163.798155","1111036713.833","1464483405.39439","1739271445.26957","1924639586.16346","1766034842.49576","1744188156.6995","1590193580.51632","1454929984.52162","1546793233.87715","2030903449.74309","2361034849.39713","2602940400.66092","2603687670.83392","3093954988.40636","3125829219.943","3344716312.9167","3180859979.73624","1881026831.58861","2369479874.70965","2593450483.0717","2445476192.29881","2802105765.33989","3393482477.33794","2964619500.18339","3178291925.47716","3588060178.93616","4686123788.38184","5406279936.20608","6082308541.21132","6528831607.36995","7603256499.99443","9414697518.37982","9333203850.05682","9807542782.09475","11592644774.9473","12243495087.5098","13080707616.4124","13337500892.7969","11293125664.7767","12261728232.1903","13577334630.1408","15387936815.3249","15326465624.9088","17105876297.3224","18774177401.4576","18029664976.7055","19484760476.5981",
"Bangladesh","BGD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","8108053514.97237","12522859678.6342","19439919254.1685","10105296949.4949","9608855565.61086","13238224497.3545","15535719093.2983","18156941569.7674","20590758873.929","18847155688.6228","18122979797.9798","19452920000","22655346153.8462","22202166666.6667","24866935483.871","27184294000.5034","29418568811.1258","32234055025.2854","31618548375.3501","32478635867.374","34069217830.6878","34824471356.6085","39096763694.0298","47649633251.8337","49613348946.1358","51415660792.9515","52841410149.7504","55101749155.2375","55629781319.4959","56908044576.0056","62584110535.4059","67925445897.7408","72555189959.7365","75845565709.4239","84719578977.2493","98690272434.7262","110599840405.017","124613272943.348","138790366566.139","144592846556.493","162063337208.742","184408668144.279","207815026631.717","277650511849.492","303873962973.372","334213984192.582","365618637342.157","389459167662.235","438182167775.955","478360553569.206","454873454272.724",
"Bulgaria","BGR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","19525307692.3077","19672285714.2857","19187533333.3333","16484500000","17556333333.3333","17092578947.3684","20117823529.4118","27786846153.8462","22134941176.4706","21351666666.6667","18995909090.9091","9832580645.16129","10180773195.8763","10639341885.9172","9504964944.64945","18559500379.6281","11898890319.244","10959229231.1159","14747553565.8088","13442625945.4753","12922579411.5223","14208346103.9187","16746547984.4485","21488758770.9831","26463249590.9807","29952160205.0144","33529451338.3532","41158999020.2939","51846141511.9245","50357535978.025","49698376601.3692","55929518183.7592","53568146883.006","54615902084.6065","56529038853.4167","49160388019.0606","52164956703.8316","57855803153.6995","63875378298.4119","66479976532.5396","68161899199.9066","81048510007.8612","85735292882.524","97396787109.0727",
"Bahrain","BHR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2864420270.62881","3440957446.80851","3634308510.6383","3746276595.74468","3793882978.7234","3281648936.17021","2655319148.93617","2995744414.89362","3271276595.74468","3503191489.3617","4451329787.23404","4807446808.51064","4783244680.85106","5006382978.7234","5325000265.95745","5790573404.25532","6076647606.38298","6113085372.34043","6021789095.74468","6350622872.34043","8839275265.95745","8654625797.87234","9068566223.40425","10581836436.1702","12575387234.0426","15556372074.4681","18119833244.6809","21431313829.7872","24787226861.7021","20538353191.4894","24432970744.6809","26150319148.9362","30955957446.8085","32627579787.234","33139813829.7872","30787393617.0213","32089202127.6596","35215186170.2128","37491914893.617","38186170212.766","33378590425.5319","38312287234.0426","44717632978.7234","43472420212.766",
"Bahamas, The","BHS","GNI (current US$)","NY.GNP.MKTP.CD","149547798.616279","167383797.974183","186983699.268587","209425698.460675","234905599.543398","264599990.4744","305500000","350700000","399800000","474700000","510477700","542590600","559130400","634848200","662174500","819788700","566500000","629400000","704600000","1006200100","1200800000","1274600000","1446700000","1594300000","1876000000","2140099900","2288900000","2530699900","2651000000","2930400000","2993200000","2932160000","3026400000","2963600000","3121400000","3882158500","4421275600","6179760000","6635720000","7557070000","7936270000","8118930000","8696814900","8717670000","8913970000","9654135300","9949250000","10386740000","10448200000","9829760000","9860860000","9834450000","10441120000","10098220000","10537940000","11177020000","11189060000","11691150000","11780700000","12394010000","9425610000","10657360000","12383370000","13740990000",
"Bosnia and Herzegovina","BIH","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6411634782.6087","5063265306.12245","3915575425.43986","3002331372.53162","1090802469.1358","1624572953.73665","2564045321.63743","3443903887.76372","4925852604.01394","5414311183.98296","6096608725.96403","6281232076.35222","7158604493.37638","8903502503.27191","11099633687.3086","11690774974.8525","13256741831.038","16247592902.1842","19819060272.7989","18292268364.5254","17455986158.7009","18794204715.634","17361422536.9693","18421211485.5494","18710534545.2251","16514883084.2442","17139875880.799","18174627640.6011","20366478392.9849","20448097002.6662","20112988928.17","23371644756.9735","24213156434.1057","27355539704.4997",
"Belarus","BLR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17389558232.9317","18404907975.4601","16939790093.9054","16291596444.2682","14910455864.866","13966698417.0975","14772769230.7692","14110169491.5254","15213743767.6133","12149659045.3269","12684136546.1847","12311559712.2302","14564755544.6363","17850589634.7141","23122951403.9977","30265564438.9968","36847123885.5523","44864740363.8261","59964234225.8004","49759479064.1055","56069265840.9742","61079871266.8078","64215516438.9641","72875339440.6563","76448782777.9462","54061945285.662","45473302428.7243","52669765496.9979","57861187726.0003","62499831005.415","58875118002.111","67115938432.45","70678268154.2972","69352182752.257",
"Belize","BLZ","GNI (current US$)","NY.GNP.MKTP.CD","27931217.9312179","29756049.7560498","31702121.7021217","33588483.5884836","36024696.024696","39900039.9000399","44240044.2400442","47224132.3601296","43439913.1201738","45719908.5601829","51599896.8002064","56823643.5028187","63063434.3222429","74111095.5947385","92347598.6994185","105915564.001761","88692274.2020054","112050000","129500000","146500000","255450000","258850000","243650000","256650000","282650000","277400000","305300000","365000000","415250000","481400000","539050000","587700000","681300000","734300000","746683400","796478700","824446250","850058550","897347950","960109261.755","1086000923.01","1105750504.06708","1177168843.47478","1219422125.25477","1284105859.58022","1360523759.84618","1465867456.74479","1548147177.97755","1573722725.73126","1597855214.94476","1607200762.38903","1729864700","1789236950","1913514450","2000450700","2097584100","2129392150","2141050850","2137006450","2224796150","1984213900","2342620000","2712767600","2955666850",
"Bermuda","BMU","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6780700000","6474269000","6661617000","6764352000","6657829000","6893729000","7095783000","7435279000","7460410000","7524540000","7090229000","7597926000","8251538000","8484520219.03967",
"Bolivia","BOL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","2701850000","3161900000","3646150000","4324500000","4181960000","5404760000","5182593750","5052568965.51724","5754435905.61225","5004377400.1259","3649842948.70127","4045923622.1622","4332811687.90278","4456873579.83834","4618982620.20708","5096262338.68661","5446168777.11339","5528799392.64957","5798722891.83223","6508561764.97425","7188749149.68869","7729236782.815","8335294701.59795","8088864460.3063","8172325473.0056","7930357003.12264","7700785216.17852","7780552284.60223","8388731804.43548","9172769524.9553","11054601174.7691","12630670333.1765","16137900474.4332","16666184074.0741","18760785455.5446","22977403393.5893","25455219536.903","28751567785.8177","31298228316.4673","31873100505.7269","33320230252.159","36398995783.2816","39311992850.8813","40059428632.4971","36212943805.0216","39377011695.179","42744582877.9606","43866498008.8167",
"Brazil","BRA","GNI (current US$)","NY.GNP.MKTP.CD","15165569912.5199","15236854859.469","19926293839.0163","23021477292.2093","21211892259.9904","21790035117.19","25823978009.9173","29559163247.6664","33065704447.8652","36783720975.7678","41728566935.8317","48684157318.5706","58075347258.6067","78380807935.1819","104325590448.443","122016649141.279","150357935666.65","173253413561.887","196080790936.193","218945212519.056","227299903221.934","252659071917.96","267229261483.899","191446471084.389","197144720543.593","211063863687.536","256173864186.931","282955495997.371","316712779909.733","435225894864.886","452628375888.526","334857954545.455","322000921658.986","359326075711.263","505178915093.488","758585921145.688","839052100885.484","868630505513.956","845870636449.1","581160921599.64","636572531229.792","541801958562.022","492692612459.479","540518533798","649516138898.964","865859665830.044","1079909521465.05","1367438603318.44","1654272075623.57","1630110011813.38","2140606260704.28","2548928943603.92","2403719409196.5","2438459283730.87","2410276964680.96","1768300112266.54","1757597118247.49","2024937440938.73","1863630987992.04","1822994396029.28","1445311140486.1","1618525227638.81","1897850563345.64","2107810132248.65",
"Barbados","BRB","GNI (current US$)","NY.GNP.MKTP.CD","105051368.744473","111882844.74627","116553343.901409","130913385.078656","130355713.389735","139348166.238189","148967999.517931","165559721.458999","164433836.5","184450310","216058413","243313924.531911","276535818.600503","338274527.719634","409855703.310406","479046487.302609","523496714.242938","589467685.369743","662714568.189728","799309609.705166","1000072821.5582","1131617609.50629","1179268379.65495","1237376185.05444","1354958434.84314","1421384412.56899","1520310247.10386","1670959081.19127","1777556804.05708","1980510117.83424","1966737930.69159","1981255904.1416","1928700000","2023666285.487","2105901655.6456","2158504449.8583","2293690647.83971","2437577686.07368","2749316362.55158","2866056779.19753","2964350000","2944900000","2987550000","3075550000","3327650000","3644500000","3960922900","4487950950","4544458350","4276757950","5079238850","5042037400","5098854100","5166558900","5168535350","5075115400","5109325650","5293593650","5389916200","5521288000","5101344450","5179242050","6091303500","6453733200",
"Brunei Darussalam","BRN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4983622880.99938","6039881086.68157","6284497300.38401","6327966444.87488","6203339925.05349","6467782521.31603","7700144056.74744","7663377277.00351","7793034389.75098","5550846024.98159","6309070374.83966","6570999059.70575","6096155747.56182","6333082878.97992","7167725264.75135","8619178799.47025","10547202612.4295","12644616446.1918","13494429386.3295","15980957760.599","11965005666.935","13606836277.3886","18026808826.8208","18591292983.062","17893858129.9758","17082574490.2948","13580876417.2746","12235340080.8939","12848588413.0535","13650753317.0042","13830321068.3291","12367544184.6478","14096167229.2218","16311908985.256","15322324609.6574",
"Bhutan","BTN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","48609570.5333333","52138712.0040529","55169472.4370423","62025940.9698143","73104301.704243","68298556.6194024","69427211.8930232","77250689.2427325","73947059.7497327","82125550.8540646","103233438.616193","108025678.513529","107426042.915107","111540946.3488","126293930.26216","128709735.017686","155344196.612547","211403800.948964","246042564.594894","251720446.765893","269134447.510498","218695893.267004","211913535.426212","201892986.824774","238746726.482292","253247417.27415","268226624.807211","320810823.895144","307151164.347779","327705826.080744","460237666.189269","495873059.98714","551302432.308663","638148896.930496","719379361.590567","848823746.498722","939320667.566483","1238664999.31207","1283501731.27648","1280769883.98804","1620906892.01776","1863823017.18908","1831270593.61742","1820262695.86424","1954089382.70764","2045040204.14683","2172018216.53863","2378534601.6088","2363147137.61236","2506135794.93877","2314749742.56461","2612193375.43686","2747666950.51647","",
